,principio_activo,concentracion,unidad_de_dispensacion,fabricante,unidad_base,canal,precio_por_tableta,factoresprecio,numerofactor,precio_por_tableta_float,log_precio_por_tableta,concentracion_filtrado,concentracion_en_gramos,principio_activo_encoded,unidad_de_dispensacion_encoded,fabricante_encoded,factoresprecio_encoded,canal_encoded,precio_normalizado
5406,gemfibrozilo,gemfibrozilo 600 mg,Tableta o cápsula,Pfizer,mg,Comercial,"4,565.40",Alto,3,4565.4,8.426480427282517,600 mg,0.6,872,27,338,0,0,0.03134391016638425
5313,acido clavulanico y amoxicilina,"amoxicilina 250 mg + acido clavulanico 2,5 mg",Polvo para reconstituir a Solución o suspensión oral,Sandoz,ml,Comercial,"76,748.55",Medio,2,76748.55,11.248302802240072,250 mg + 5 mg,0.255,66,14,388,2,0,3.995152261971148
2284,yodopovidona,yodopovidona,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Manuel Arboleda Y Cia,g,Comercial,"6,504.50",Medio,2,6504.5,8.78040325194353,,0.0,1806,1,268,2,0,0.1378261123837247
9073,diclofenaco,diclofenaco 1 mg,Solución o suspensión oftálmica,Blaskov,ml,Institucional,"4,920.00",Medio,2,4920.0,8.501267040865978,1 mg,0.001,586,20,76,2,1,0.05081613383007821
10910,lacosamida,lacosamida 200 mg,Tableta o cápsula,Genlab,mg,Institucional,"2,900.00",Bajo,1,2900.0,7.972810784121404,200 mg,0.2,1075,27,174,1,1,-0.06010854693884948
5507,acido mefenamico,acido mefenamico 500 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,658.71,Medio,2,658.71,6.491800344519273,500 mg,0.5,81,27,416,2,0,-0.1831849715728049
5309,bifonazol,bifonazol 1 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Bayer,g,Comercial,"24,371.83",Alto,3,24371.83,10.101224266262005,1 g,1.0,273,1,50,0,0,1.1189785264644598
8910,lamivudina y abacavir,lamivudina 300 mg + abacavir 600 mg,Tableta o cápsula,Mylan,mg,Institucional,"1,196.67",Bajo,1,1196.67,7.088133281631071,300 mg + 600 mg,0.8999999999999999,1083,27,296,1,1,-0.1536438620349572
4827,dapsona,dapsona 50 mg,Tableta o cápsula,Liminal,mg,Comercial,"5,672.67",Medio,2,5672.67,8.643591453649238,50 mg,0.05,531,27,256,2,0,0.0921476583223301
7172,ciprofloxacina,ciprofloxacina 200 g,Solución o suspensión inyectable,Blaskov,ml,Institucional,"3,773.33",Medio,2,3773.33,8.235978162487367,200 g,200.0,423,19,76,2,1,-0.012151194732944723
7157,galantamina,galantamina 8 mg,Tableta o cápsula de liberación modificada,Janssen,mg,Institucional,"2,186.00",Medio,2,2186.0,7.690286020676768,8 mg,0.008,864,28,224,2,1,-0.09931657766608432
807,fosfomicina,fosfomicina 3 g,Polvos o granulados,Zambon,g,Comercial,"43,070.17",Alto,3,43070.17,10.670609142759295,3 g,3.0,853,15,442,0,0,2.145764365775782
3907,tramadol,tramadol 100 mg,Solución o suspensión oral,Pentacoop,ml,Comercial,"5,636.00",Medio,2,5636.0,8.637107288081575,100 mg,0.1,1704,21,335,2,0,0.09013399097391595
6141,hidroquinona y acido retinoico,"hidroquinona 4 g + acido retinoico 0,05 g",Loción,Mega Labs,ml,Comercial,"58,225.00",Medio,2,58225.0,10.97208726935817,4 g + 05 g,9.0,939,11,276,2,0,2.977964702338836
7299,benzidamina,"benzidamina 0,3 g",Solución o suspensión bucal,Tecnoquimicas,ml,Institucional,"13,747.92",Medio,2,13747.92,9.528715554555315,3 g,3.0,245,17,416,2,1,0.5355855436586089
9993,levonorgestrel,"levonorgestrel 1,5 mg",Tableta o cápsula,Procaps,mg,Institucional,"2,350.00",Alto,3,2350.0,7.762596048540069,5 mg,0.005,1117,27,353,0,1,-0.09031081150464662
1956,desloratadina,desloratadina 5 mg,Tableta o cápsula,American Generics,mg,Comercial,"1,752.94",Medio,2,1752.94,7.469619964821382,5 mg,0.005,547,27,24,2,0,-0.12309729165310997
2445,nifuroxazida,nifuroxazida 200 mg + nifuroxazida 300 mg,Tableta o cápsula,Patmar,mg,Comercial,"1,653.84",Medio,2,1653.84,7.4114596064005065,200 mg + 300 mg,0.5,1312,27,333,2,0,-0.12853919059578361
8270,rivastigmina,rivastigmina 6 mg,Tableta o cápsula,Biotoscana,mg,Institucional,"4,278.27",Medio,2,4278.27,8.36153771328104,6 mg,0.006,1518,27,74,2,1,0.01557668066678914
9695,dapagliflozina y metformina,dapagliflozina 5 mg + metformina 1000 mg,Tableta o cápsula de liberación modificada,Astrazeneca,mg,Institucional,"1,999.67",Medio,2,1999.67,7.601237403442111,5 mg + 1000 mg,1.005,529,28,41,2,1,-0.10954855576889337
8441,pregabalina,pregabalina 150 mg,Tableta o cápsula,Mega Labs,mg,Institucional,674.12,Medio,2,674.12,6.514890452849711,150 mg,0.15,1472,27,276,2,1,-0.18233875903287958
10640,levodopa + carbidopa + entacapone,"entacapone 200 mg + levodopa 50 mg + carbidopa 12,5 mg",Tableta o cápsula,Humax,mg,Institucional,"2,300.00",Medio,2,2300.0,7.741099090035366,200 mg + 50 mg + 5 mg,0.255,1111,27,207,2,1,-0.0930564719197191
2402,hidroquinona,hidroquinona 4 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Bussié,g,Comercial,"26,156.42",Alto,3,26156.42,10.171888176854273,4 g,4.0,936,1,87,0,0,1.216976088867143
9259,memantina,memantina 10 mg,Tableta o cápsula,Saluspharma,mg,Institucional,220.83,Medio,2,220.83,5.401911322758143,10 mg,0.01,1176,27,385,2,1,-0.20723036722384355
1073,nitazoxanida,nitazoxanida 500 mg,Tableta o cápsula,Bussié,mg,Comercial,"6,214.52",Medio,2,6214.52,8.73480466898864,500 mg,0.5,1326,27,87,2,0,0.12190238024047044
10252,nintedanib,nintedanib 100 mg,Tableta o cápsula,Boehringer,mg,Institucional,"85,414.84",Alto,3,85414.84,11.355286842671033,100 mg,0.1,1319,27,78,0,1,4.471046049941915
3398,armodafinilo,armodafinilo 150 mg,Tableta o cápsula,Synthesis,mg,Comercial,"5,646.00",Medio,2,5646.0,8.638879709672837,150 mg,0.15,206,27,413,2,0,0.09068312305693044
4240,alizaprida,alizaprida 50 mg,Tableta o cápsula,Farmatech,mg,Comercial,"3,315.17",Bajo,1,3315.17,8.106565781527348,50 mg,0.05,146,27,154,1,0,-0.03731023024833675
6524,silimarina,silimarina 150 mg,Tableta o cápsula,Incobra,mg,Institucional,275.91,Bajo,1,275.91,5.623692543645438,150 mg,0.15,1559,27,213,1,1,-0.2042057477105997
5436,ampicilina,ampicilina 250 mg,Polvo para reconstituir a Solución o suspensión oral,La Sante,ml,Comercial,"8,056.00",Medio,2,8056.0,8.994296557777195,250 mg,0.25,184,14,237,2,0,0.22302395506342337
7422,olanzapina,olanzapina 5 mg,Tableta o cápsula,Eurofarma,mg,Institucional,"2,258.83",Alto,3,2258.83,7.7230448681981345,5 mg,0.005,1344,27,137,0,1,-0.09531724870548977
10091,lacosamida,lacosamida 200 mg,Tableta o cápsula,Hetero Labs,mg,Institucional,"1,592.57",Bajo,1,1592.57,7.373732061351931,200 mg,0.2,1075,27,203,1,1,-0.1319037228684134
2091,clotrimazol,clotrimazol 1 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Nti New Trade,g,Comercial,"2,083.00",Bajo,1,2083.0,7.642044402873258,1 g,1.0,490,1,314,1,0,-0.1049726381211336
4527,nutricion parenteral,nutricion parenteral,Emulsión inyectable,Baxter,ml,Comercial,"246,107.00",Medio,2,246107.0,12.413525742961733,,0.0,1339,5,49,2,0,13.295168104431744
11867,dexametasona + gentamicina + ketoconazol,"gentamicina 0,1 g + dexametasona 0,04 g + ketoconazol 2 g",Cremas o geles o ungüentos o pomadas o pastas o jaleas,Siegfried,g,Institucional,"13,979.80",Medio,2,13979.8,9.545440238757116,1 g + 04 g + 2 g,7.0,556,1,399,2,1,0.548318818399549
1698,esomeprazol,esomeprazol 20 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,"2,261.48",Medio,2,2261.48,7.724216835756005,20 mg,0.02,707,27,416,2,0,-0.09517172870349092
8874,pregabalina,pregabalina 75 mg,Tableta o cápsula,Legrand,mg,Institucional,370.56,Medio,2,370.56,5.9177103585193205,75 mg,0.075,1472,27,249,2,1,-0.19900821254486753
9955,solifenacina,solifenacina 10 mg,Tableta o cápsula,Astellas,mg,Institucional,"4,639.83",Medio,2,4639.83,8.44264850853365,10 mg,0.01,1577,27,40,2,1,0.03543110026026114
9260,piperacilina y tazobactam,"piperacilina 4 g + tazobactam 0,5 g",Polvo para reconstituir a Solución o suspensión inyectable,Norstray Nuart,g,Institucional,294.00,Bajo,1,294.0,5.68697535633982,4 g + 5 g,9.0,1425,13,308,1,1,-0.2032123677724265
6695,calcitriol,"calcitriol 0,25 mcg",Tableta o cápsula,Colmed,mcg,Institucional,109.83,Medio,2,109.83,4.707997495787562,25 mcg,2.4999999999999998e-05,343,27,106,2,1,-0.2133257333453044
9529,bimatoprost y timolol,"timolol 5 mg + bimatoprost 0,12 mg",Solución o suspensión oftálmica,Allergan,ml,Institucional,"4,313.35",Medio,2,4313.35,8.369701954858886,5 mg + 12 mg,0.017,278,20,19,2,1,0.017503036014003978
1003,acido hialuronico,acido hialuronico 4 g,Solución o suspensión oftálmica,Mega Labs,ml,Comercial,"44,428.83",Medio,2,44428.83,10.701666369679105,4 g,4.0,76,20,276,2,0,2.2203727453666295
10792,ticagrelor,ticagrelor 90 mg,Tableta o cápsula,Msn Laboratories Private,mg,Institucional,"2,904.17",Medio,2,2904.17,7.974247187367255,90 mg,0.09,1669,27,294,2,1,-0.05987955886023243
11292,piroxicam,piroxicam 20 mg,Tableta o cápsula,Eurofarma,mg,Institucional,206.00,Medio,2,206.0,5.332718793265369,20 mg,0.02,1437,27,137,2,1,-0.20804473010295405
7532,piracetam,piracetam 1200 mg,Tableta o cápsula,Incobra,mg,Institucional,364.44,Medio,2,364.44,5.901102107027591,1200 mg,1.2,1428,27,213,2,1,-0.1993442813796724
4651,vancomicina,vancomicina 250 mg,Tableta o cápsula,Hb Human Bioscience,mg,Comercial,"29,248.14",Bajo,1,29248.14,10.283605450518362,250 mg,0.25,1760,27,198,1,0,1.3867523532369002
9924,oligoelementos,oligoelementos,Solución o suspensión inyectable,Fresenius,ml,Institucional,602.54,Bajo,1,602.54,6.402812318374302,,0.0,1346,19,164,1,1,-0.18626944648309732
7844,quetiapina,quetiapina 25 mg,Tableta o cápsula,Colmed,mg,Institucional,131.18,Bajo,1,131.18,4.8841646300423065,25 mg,0.025,1493,27,106,1,1,-0.2121533363480685
6156,cefalexina,cefalexina 250 mg,Polvo para reconstituir a Solución o suspensión oral,Lafrancol,ml,Comercial,"7,265.83",Bajo,1,7265.83,8.891075436920685,250 mg,0.25,384,14,244,1,0,0.17963318525986713
1485,clotrimazol,clotrimazol 1 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Pentacoop,g,Comercial,"4,226.17",Bajo,1,4226.17,8.349288017406533,1 g,1.0,490,1,335,1,0,0.01271570251428361
10952,metronidazol y nistatina,nistatina 100000 ui + metronidazol 500 mg,Óvulo,Mk,ui,Institucional,960.50,Bajo,1,960.5,6.8684945650288345,500 mg,0.5,1228,31,290,1,1,-0.1666127144395105
5368,carboximetilcelulosa,carboximetilcelulosa 5 mg,Solución o suspensión oftálmica,Allergan,ml,Comercial,"40,331.00",Alto,3,40331.0,10.604900477513105,5 mg,0.005,372,20,19,0,0,1.995347752992701
1411,oxitocina,oxitocina 10 ui,Solución o suspensión inyectable,Feparvi,ml,Comercial,200.67,Alto,3,200.67,5.30663269815175,,0.0,1378,19,156,0,0,-0.20833741750320076
6289,hidroclorotiazida y amlodipino,"hidroclorotiazida 12,5 mg + amlodipino 5 mg",Tableta o cápsula,Lafrancol,mg,Institucional,"3,552.67",Medio,2,3552.67,8.175736151280237,5 mg + 5 mg,0.01,919,27,244,2,1,-0.02426834327674253
11197,amisulprida,amisulprida 50 mg,Tableta o cápsula,Sanofi Aventis,mg,Institucional,493.20,Medio,2,493.2,6.2029402935545095,50 mg,0.05,164,27,389,2,1,-0.1922736566787778
10776,oxigeno,oxigeno 99 %,Gas,Oxy Express,metros cubicos,Institucional,"18,833.00",Bajo,1,18833.0,9.84341902607001,,0.0,1374,7,331,1,1,0.814823600928143
7615,ivermectina,ivermectina 6 mg,Solución o suspensión oral,Tecnofar,ml,Institucional,"6,245.33",Medio,2,6245.33,8.739749370261007,6 mg,0.006,1062,21,414,2,1,0.12359425618823808
709,metformina,metformina 500 mg,Tableta o cápsula de liberación modificada,Merck,mg,Comercial,"2,099.50",Alto,3,2099.5,7.649930690609437,500 mg,0.5,1196,28,281,0,0,-0.10406657018415968
7678,simvastatina y ezetemibe,simvastatina 20 mg + ezetimiba 10 mg,Tableta o cápsula,Mega Labs,mg,Institucional,815.14,Medio,2,815.14,6.704585908875345,20 mg + 10 mg,0.03,1567,27,276,2,1,-0.1745948983982092
3603,fluoxetina,"fluoxetina 0,4 g",Solución o suspensión oral,Humax,ml,Comercial,"30,768.73",Alto,3,30768.73,10.334286693496958,4 g,4.0,831,21,207,0,0,1.470252828648001
985,levodopa y entacapona,"levodopa 50 mg + carbidopa 12,5 mg + entacapona 200 mg",Tableta o cápsula,Sandoz,mg,Comercial,"3,777.00",Medio,2,3777.0,8.236950048061455,50 mg + 5 mg + 200 mg,0.255,1113,27,388,2,0,-0.0119496632584784
3076,naproxeno,naproxeno 500 mg,Tableta o cápsula,Anglopharma,mg,Comercial,"1,200.00",Medio,2,1200.0,7.0909098220799835,500 mg,0.5,1286,27,29,2,0,-0.15346100105131338
6169,valaciclovir,valaciclovir 500 mg,Tableta o cápsula,Glaxosmithkline,mg,Comercial,"16,598.00",Alto,3,16598.0,9.71709773156622,500 mg,0.5,1747,27,181,0,0,0.6920925803744037
9117,telmisartan,telmisartan 40 mg,Tableta o cápsula,Legrand,mg,Institucional,431.67,Medio,2,431.67,6.069975312726496,40 mg,0.04,1631,27,249,2,1,-0.19565246638556597
8294,clindamicina y ketoconazol,clindamicina 100 mg + ketoconazol 400 mg,Óvulo,Procaps,mg,Institucional,"1,816.00",Medio,2,1816.0,7.504942068396171,100 mg + 400 mg,0.5,449,31,353,2,1,-0.11963446473762057
6713,fexofenadina,fexofenadina 180 mg,Tableta o cápsula,Procaps,mg,Institucional,700.00,Bajo,1,700.0,6.55250788703459,180 mg,0.18,808,27,353,1,1,-0.18091760520203806
5077,dexametasona,dexametasona 20 mg,Solución o suspensión oral,Genyx,ml,Comercial,"46,462.50",Bajo,1,46462.5,10.746422337107283,20 mg,0.02,555,21,176,1,0,2.332048089693038
4101,tadalafilo,tadalafilo 5 mg,Tableta o cápsula,Eurofarma,mg,Comercial,"4,000.00",Medio,2,4000.0,8.294299608857235,5 mg,0.005,1616,27,137,2,0,0.000295982192744805
9808,fenilbutirato de sodio,"fenilbutirato de sodio 48,3 g",Polvos o granulados,Lucane,g,Institucional,"4,425,799.00",Medio,2,4425799.0,15.302961611043903,3 g,3.0,776,15,260,2,1,242.81546553633316
2722,pregabalina,pregabalina 75 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,963.23,Medio,2,963.23,6.8713298553642845,75 mg,0.075,1472,27,416,2,0,-0.16646280138084754
11112,amoxicilina y acido clavulanico,amoxicilina 500 mg + acido clavulanico 125 mg,Tableta o cápsula,Sandoz,mg,Institucional,711.67,Medio,2,711.67,6.569018480174417,500 mg + 125 mg,0.625,179,27,388,2,1,-0.18027676806116014
1268,metronidazol,metronidazol 5 g,Solución o suspensión oral,La Sante,ml,Comercial,"7,445.50",Medio,2,7445.5,8.915499402325922,5 g,5.0,1223,21,237,2,0,0.18949944139538855
2462,olopatadina,olopatadina 2 mg,Solución o suspensión oftálmica,Mega Labs,ml,Comercial,"51,323.42",Medio,2,51323.42,10.845921941287482,2 mg,0.002,1351,20,276,2,0,2.598976802189719
7747,acido tolfenamico,acido tolfenamico 200 mg,Tableta o cápsula,Chalver,mg,Institucional,"3,600.00",Medio,2,3600.0,8.188966863648876,200 mg,0.2,94,27,94,2,1,-0.021669301127834936
268,doxiciclina,doxiciclina 100 mg,Tableta o cápsula,Pharmaderm,mg,Comercial,"2,177.78",Alto,3,2177.78,7.6865203661026005,100 mg,0.1,643,27,342,0,0,-0.09976796423832222
3580,terbinafina,terbinafina 1 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Genoma,g,Comercial,"22,179.27",Medio,2,22179.27,10.00695843395921,1 g,1.0,1646,1,175,2,0,0.998578022471034
4750,acido folinico,acido folinico 50 mg,Polvo para reconstituir a Solución o suspensión inyectable,Al Pharma,ml,Comercial,"21,090.78",Medio,2,21090.78,9.956638670100988,50 mg,0.05,71,13,12,2,0,0.9388055443669893
7590,ranibizumab,"ranibizumab 2,3 mg",Solución o suspensión inyectable,Novartis,ml,Institucional,"2,212,902.50",Medio,2,2212902.5,14.609816012117665,3 mg,0.003,1499,19,311,2,1,121.29821908228497
6997,metocarbamol,metocarbamol 750 mg,Tableta o cápsula,Labinco,mg,Institucional,219.83,Medio,2,219.83,5.397393174738724,750 mg,0.75,1212,27,238,2,1,-0.207285280432145
10272,lopinavir y ritonavir,lopinavir 200 mg + ritonavir 50 mg,Tableta o cápsula,Aurobindo,mg,Institucional,833.33,Alto,3,833.33,6.72662900754993,200 mg + 50 mg,0.25,1145,27,44,0,1,-0.17359602713920583
10928,fingolimod,"fingolimod 0,5 mg",Tableta o cápsula,Vesalius,mg,Institucional,"41,428.57",Medio,2,41428.57,10.631750156065136,5 mg,0.005,816,27,429,2,1,2.055618843028123
8747,propilenglicol,propilenglicol 6 mg,Emulsión oftálmica,Alcon,ml,Institucional,"31,716.67",Medio,2,31716.67,10.364629217817525,6 mg,0.006,1482,6,15,2,1,1.5223072553252768
2821,ibuprofeno,ibuprofeno 800 mg + ibuprofeno 800 mg,Tableta o cápsula,Laproff,mg,Comercial,239.87,Bajo,1,239.87,5.484257368864703,800 mg + 800 mg,1.6,975,27,246,1,0,-0.20618481973778394
7707,dorzolamida,dorzolamida 20 mg,Solución o suspensión oftálmica,Tecnoquimicas,ml,Institucional,"12,950.33",Medio,2,12950.33,9.468953764556826,20 mg,0.02,638,20,416,2,1,0.49178731784945595
589,hidroxido de magnesio,"hidroxido de magnesio 8,3 mg + hidroxido de magnesio 8,5 mg",Solución o suspensión oral,Aspen,ml,Comercial,"19,236.50",Medio,2,19236.5,9.864616778147134,3 mg + 5 mg,0.008,948,21,38,2,0,0.8369810804777779
11839,bencidamina,"bencidamina 0,5 g",Cremas o geles o ungüentos o pomadas o pastas o jaleas,Tecnoquimicas,g,Institucional,"30,082.00",Medio,2,30082.0,10.31171550713322,5 g,5.0,240,1,416,2,1,1.4325422811111468
10662,brivaracetam,brivaracetam 50 mg,Solución o suspensión inyectable,Ucb,ml,Institucional,"149,281.83",Medio,2,149281.83,11.913597973564928,50 mg,0.05,294,19,424,2,1,7.978187375398498
11487,metilergometrina,"metilergometrina 0,2 mg",Solución o suspensión inyectable,Novartis,ml,Institucional,"3,789.00",Medio,2,3789.0,8.240121298076472,2 mg,0.002,1206,19,311,2,1,-0.011290704758861007
656,secnidazol,secnidazol 1 g,Tableta o cápsula,Comerfar,g,Comercial,"6,841.18",Medio,2,6841.18,8.830861673288545,1 g,1.0,1543,27,108,2,0,0.1563142913546567
9638,bepotastina,bepotastina 15 mg,Solución o suspensión oftálmica,Synthesis,ml,Institucional,"30,559.67",Medio,2,30559.67,10.327469167123898,15 mg,0.015,253,20,413,2,1,1.4587726733205
9404,pipotiazina,pipotiazina 25 mg,Solución o suspensión inyectable,Saluspharma,ml,Institucional,"4,000.00",Bajo,1,4000.0,8.294299608857235,25 mg,0.025,1427,19,385,1,1,0.000295982192744805
2037,orlistat,orlistat 120 mg,Tableta o cápsula,La Sante,mg,Comercial,"2,144.16",Medio,2,2144.16,7.670969420654859,120 mg,0.12,1356,27,237,2,0,-0.10161414630141696
7745,toxoide tetanico combinado con difteria toxoide,toxoide tetanico combinado con difteria toxoide,Solución o suspensión inyectable,Sanofi Aventis,ml,Institucional,"67,470.25",Medio,2,67470.25,11.119456860202483,,0.0,1702,19,389,2,1,3.4856510413878103
8600,pregabalina,pregabalina 75 mg,Tableta o cápsula,Tecnoquimicas,mg,Institucional,430.00,Medio,2,430.0,6.066108090103747,75 mg,0.075,1472,27,416,2,1,-0.19574417144342937
3758,sildenafil,sildenafil 50 mg,Tableta o cápsula,Med Line,mg,Comercial,"1,548.60",Medio,2,1548.6,7.345752112092786,50 mg,0.05,1557,27,272,2,0,-0.13431825663742814
6151,losartan,losartan 50 mg,Tableta o cápsula,Merck Sharp Dome,mg,Comercial,"10,421.00",Alto,3,10421.0,9.25167423546916,50 mg,0.05,1148,27,282,0,0,0.35289369269635107
7442,benzidamina,"benzidamina 0,498 g",Polvos o granulados,Tecnoquimicas,g,Institucional,"3,884.96",Medio,2,3884.96,8.265125336523626,498 g,498.0,245,15,416,2,1,-0.006021233290253926
2028,fluoxetina,"fluoxetina 0,4 g",Solución o suspensión oral,Bioquifar,ml,Comercial,"10,527.55",Bajo,1,10527.55,9.261845893841889,4 g,4.0,831,21,66,1,0,0.3587446950408705
8890,milrinona,milrinona 10 mg,Solución o suspensión inyectable,Humax,ml,Institucional,"8,300.00",Medio,2,8300.0,9.024131268455035,10 mg,0.01,1240,19,207,2,1,0.23642277788897698
677,ciprofibrato,ciprofibrato 100 mg,Tableta o cápsula,Sanofi Aventis,mg,Comercial,665.85,Medio,2,665.85,6.502565133068403,100 mg,0.1,422,27,389,2,0,-0.18279289126553255
10936,isoniazida,isoniazida 300 mg,Tableta o cápsula,Goram Laboratorios,mg,Institucional,"3,727.25",Bajo,1,3727.25,8.223694233642892,300 mg,0.3,1051,27,186,1,1,-0.014681595371475505
1232,emulsiones lipidas,emulsion lipidica 100 g + emulsion lipidica 80 g + emulsion lipidica 20 g,Emulsión inyectable,Braun Melsungen,ml,Comercial,"679,955.56",Medio,2,679955.56,13.429784192758785,100 g + 80 g + 20 g,200.0,679,5,83,2,0,37.11918445099559
5454,furosemida,furosemida 40 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,135.58,Medio,2,135.58,4.916910523532943,40 mg,0.04,857,27,416,2,0,-0.2119117182315421
7517,simvastatina y ezetemibe,simvastatina 20 mg + ezetimiba 10 mg,Tableta o cápsula,Siegfried,mg,Institucional,654.56,Medio,2,654.56,6.4854898321956265,20 mg + 10 mg,0.03,1567,27,399,2,1,-0.1834128613872559
9271,insulina glargina,insulina glargina 100 ui,Solución o suspensión inyectable,Elixym Biopharmaceutical,ml,Institucional,"17,000.00",Bajo,1,17000.0,9.741027444837728,,0.0,1024,19,130,1,1,0.7141676901115863
7130,triptorelin,"triptorelin 11,25 mg",Polvo para reconstituir a Solución o suspensión inyectable,Debiopharm,mg,Institucional,"1,040,853.08",Medio,2,1040853.08,13.855552164861303,25 mg,0.025,1728,13,120,2,1,56.93722514223207
4856,gluconato de potasio,"gluconato de potasio 31,2 g",Solución o suspensión oral,Anglopharma,ml,Comercial,"25,878.00",Medio,2,25878.0,10.161187107991946,2 g,2.0,886,21,29,2,0,1.2016871534118536
10146,aciclovir,aciclovir 800 mg,Tableta o cápsula,Laproff,mg,Institucional,491.33,Medio,2,491.33,6.199149223359647,800 mg,0.8,48,27,246,2,1,-0.1923763443783015
2432,multivitaminas y otros minerales incl combinaciones,multivitaminas y otros minerales incl combinaciones,Tableta o cápsula,Synthesis,mg,Comercial,"2,177.47",Medio,2,2177.47,7.686378074519367,,0.0,1269,27,413,2,0,-0.09978498733289569
8543,n-butil bromuro de hioscina,n- butil bromuro de hioscina 10 mg,Tableta o cápsula,Labquifar,mg,Institucional,179.00,Bajo,1,179.0,5.19295685089021,10 mg,0.01,1273,27,243,1,1,-0.20952738672709317
